69219 [(-0.03603450953960419, 0.40777456760406494, -0.30938494205474854), (-0.20968399941921234, 0.38078784942626953, -0.5829442143440247), (-0.30612438917160034, 0.36806878447532654, -0.7301324009895325)]578.392578125
69220 [(-0.03603450953960419, 0.40777456760406494, -0.30938494205474854), (-0.20968399941921234, 0.38078784942626953, -0.5829442143440247), (-0.30612438917160034, 0.36806878447532654, -0.7301324009895325)]578.3927001953125
69221 [(-0.03603450953960419, 0.40777456760406494, -0.30938494205474854), (-0.20968399941921234, 0.38078784942626953, -0.5829442143440247), (-0.30612438917160034, 0.36806878447532654, -0.7301324009895325)]578.3927612304688
69222 [(0.03634747862815857, 0.32718417048454285, -0.1739218384027481), (-0.03973473981022835, 0.3899618685245514, -0.48449939489364624), (-0.08402587473392487, 0.4244242310523987, -0.653260350227356)]578.4229736328125
69222 [(0.036495670676231384, 0.32832494378089905, -0.17483168840408325), (-0.039938535541296005, 0.39054372906684875, -0.4851568937301636), (-0.0845755785703659, 0.42478927969932556, -0.6539540886878967)]578.4229736328125
69223 [(0.036651015281677246, 0.32932326197624207, -0.17546074092388153), (-0.040178362280130386, 0.39113134145736694, -0.485824316740036), (-0.085137277841568, 0.4251931607723236, -0.6547107696533203)]578.4312744140625
69224 [(0.03685595840215683, 0.33034536242485046, -0.17625004053115845), (-0.040410421788692474, 0.39182546734809875, -0.48662152886390686), (-0.08566524088382721, 0.4257064759731293, -0.6555017828941345)]578.4397583007812
69225 [(0.03703946992754936, 0.33130162954330444, -0.1771123856306076), (-0.04072238877415657, 0.39245858788490295, -0.4874497950077057), (-0.0861440896987915, 0.4261903464794159, -0.6561513543128967)]578.4479370117188
69226 [(0.03722009062767029, 0.3321225047111511, -0.1778634488582611), (-0.04101494327187538, 0.3931255042552948, -0.4882142245769501), (-0.08665328472852707, 0.4267943799495697, -0.6569667458534241)]578.4562377929688
69227 [(0.037420853972435, 0.3329700231552124, -0.17877472937107086), (-0.04135166481137276, 0.3938116729259491, -0.489000529050827), (-0.08725006878376007, 0.4274047315120697, -0.657732367515564)]578.464599609375
69228 [(0.0376041904091835, 0.3337543308734894, -0.179648295044899), (-0.041650526225566864, 0.39452603459358215, -0.48977595567703247), (-0.0879209116101265, 0.4279875159263611, -0.6583263278007507)]578.4729614257812
69229 [(0.03781123459339142, 0.3343833386898041, -0.1804569810628891), (-0.041946686804294586, 0.3951466679573059, -0.49042394757270813), (-0.08846155554056168, 0.42863157391548157, -0.6590861678123474)]578.481201171875
69231 [(0.038297489285469055, 0.33562856912612915, -0.1824498027563095), (-0.04264606907963753, 0.39652740955352783, -0.49210214614868164), (-0.0895664393901825, 0.4301334321498871, -0.6604980230331421)]578.4979858398438
69232 [(0.038616858422756195, 0.3361414670944214, -0.18339085578918457), (-0.042884401977062225, 0.39723560214042664, -0.4929373860359192), (-0.09017376601696014, 0.43089377880096436, -0.6611690521240234)]578.5062866210938
69233 [(0.03889458626508713, 0.3367008566856384, -0.18446162343025208), (-0.04310406371951103, 0.3978757858276367, -0.49362486600875854), (-0.09064534306526184, 0.4316188395023346, -0.6617878675460815)]578.5145874023438
69235 [(0.03953535482287407, 0.33764228224754333, -0.18639855086803436), (-0.04347100481390953, 0.39923301339149475, -0.49527812004089355), (-0.09175219386816025, 0.43312737345695496, -0.663200318813324)]578.5311889648438
69236 [(0.03996865078806877, 0.33823686838150024, -0.1875215470790863), (-0.04368958994746208, 0.3998301327228546, -0.4960940480232239), (-0.0922832190990448, 0.4337671399116516, -0.6638914942741394)]578.5397338867188
69237 [(0.04043123498558998, 0.33883124589920044, -0.1886036992073059), (-0.04385840520262718, 0.4004552662372589, -0.49692490696907043), (-0.09271436929702759, 0.4343653619289398, -0.6646953821182251)]578.5479125976562
69238 [(0.04089183360338211, 0.3393791615962982, -0.18957194685935974), (-0.04401461035013199, 0.4010262191295624, -0.49779146909713745), (-0.09313929080963135, 0.4349120855331421, -0.6654366850852966)]578.5560913085938
69239 [(0.0413709431886673, 0.3400333523750305, -0.1906278282403946), (-0.044146616011857986, 0.401623010635376, -0.4986530840396881), (-0.09355363994836807, 0.4355243444442749, -0.6662260890007019)]578.5645751953125
69240 [(0.04186646640300751, 0.3407162129878998, -0.19185695052146912), (-0.04415351152420044, 0.40219780802726746, -0.49954524636268616), (-0.09399641305208206, 0.43608802556991577, -0.667142927646637)]578.572998046875
69245 [(0.044717881828546524, 0.3445649743080139, -0.19736233353614807), (-0.04451265558600426, 0.4050576984882355, -0.5045272707939148), (-0.09604877978563309, 0.4383242428302765, -0.6716984510421753)]578.6146240234375
69251 [(0.04914006218314171, 0.3512955904006958, -0.20450976490974426), (-0.04385260492563248, 0.40801313519477844, -0.511512279510498), (-0.09734451770782471, 0.4391230046749115, -0.6781945824623108)]578.66455078125
69253 [(0.05093469098210335, 0.3541072607040405, -0.2073972225189209), (-0.04343205690383911, 0.40911319851875305, -0.5139370560646057), (-0.09748823195695877, 0.4393630921840668, -0.6806666851043701)]578.6812744140625
69254 [(0.0519038550555706, 0.35547441244125366, -0.20874975621700287), (-0.04306362569332123, 0.40972989797592163, -0.5154865980148315), (-0.09763462096452713, 0.4397091865539551, -0.682157039642334)]578.6895751953125
69255 [(0.05289192497730255, 0.35695818066596985, -0.21035979688167572), (-0.04262017831206322, 0.4103441834449768, -0.5168958902359009), (-0.09754382073879242, 0.439942330121994, -0.6836414933204651)]578.6981811523438
69256 [(0.05394607409834862, 0.3583827614784241, -0.211905837059021), (-0.042192377150058746, 0.41096603870391846, -0.5184450745582581), (-0.09745045006275177, 0.440166711807251, -0.6851322650909424)]578.706298828125
69258 [(0.05621825158596039, 0.36125797033309937, -0.21538931131362915), (-0.041001126170158386, 0.4121994376182556, -0.5217728614807129), (-0.09692966192960739, 0.44047603011131287, -0.6883587837219238)]578.722900390625
69259 [(0.05743935704231262, 0.36256903409957886, -0.21715719997882843), (-0.04026108607649803, 0.41270390152931213, -0.5234737992286682), (-0.09650585055351257, 0.4405866861343384, -0.6900256872177124)]578.7313232421875
69261 [(0.06008581072092056, 0.36526739597320557, -0.22093987464904785), (-0.03855388984084129, 0.41372209787368774, -0.5272254347801208), (-0.09532660990953445, 0.44090020656585693, -0.6937788724899292)]578.7479858398438
69262 [(0.061274293810129166, 0.36638858914375305, -0.22276486456394196), (-0.03777790069580078, 0.41415727138519287, -0.5291035771369934), (-0.09461929649114609, 0.4408554434776306, -0.6957376003265381)]578.7561645507812
69263 [(0.06260461360216141, 0.36744940280914307, -0.22489500045776367), (-0.036724530160427094, 0.41466590762138367, -0.5313884019851685), (-0.0938292145729065, 0.4409710764884949, -0.6978021264076233)]578.7647094726562
69264 [(0.063866026699543, 0.36825454235076904, -0.22686228156089783), (-0.035815875977277756, 0.4150329530239105, -0.5333065390586853), (-0.09291429072618484, 0.44108846783638, -0.6999184489250183)]578.77294921875
69266 [(0.06646881997585297, 0.36934712529182434, -0.23122234642505646), (-0.03370020538568497, 0.4156314730644226, -0.5375349521636963), (-0.09091369807720184, 0.44135549664497375, -0.7041895985603333)]578.78955078125
69267 [(0.06778652966022491, 0.3696114718914032, -0.2333505004644394), (-0.03241891413927078, 0.4158173203468323, -0.5398015975952148), (-0.08986704796552658, 0.4414398968219757, -0.70628422498703)]578.7979125976562
69269 [(0.06988877058029175, 0.36963802576065063, -0.23767682909965515), (-0.030104419216513634, 0.41577211022377014, -0.5442390441894531), (-0.08731601387262344, 0.44149941205978394, -0.7107682228088379)]578.814697265625
69270 [(0.07059623301029205, 0.3693350553512573, -0.23976919054985046), (-0.02896285615861416, 0.4155866503715515, -0.5463055372238159), (-0.08599183708429337, 0.4411282539367676, -0.7129666209220886)]578.822998046875
69272 [(0.07139821350574493, 0.3681824505329132, -0.2438506931066513), (-0.027188003063201904, 0.41460558772087097, -0.5507051944732666), (-0.08379331231117249, 0.4404986798763275, -0.7174443602561951)]578.839599609375
69274 [(0.07104264199733734, 0.36605438590049744, -0.2477739304304123), (-0.02629903145134449, 0.41321054100990295, -0.5550375580787659), (-0.0819508507847786, 0.43888232111930847, -0.7218080759048462)]578.8562622070312
69275 [(0.07026712596416473, 0.36470481753349304, -0.2497870922088623), (-0.026211950927972794, 0.41219258308410645, -0.5572554469108582), (-0.08163435012102127, 0.4382948875427246, -0.7240914702415466)]578.8646240234375
69277 [(0.0680098906159401, 0.361532598733902, -0.25342580676078796), (-0.026483433321118355, 0.4095117747783661, -0.561316728591919), (-0.08076419681310654, 0.4359819293022156, -0.7288097143173218)]578.8812866210938
69279 [(0.0644572526216507, 0.3576691746711731, -0.2571123242378235), (-0.027719078585505486, 0.4063470959663391, -0.5654928088188171), (-0.0806521475315094, 0.4331837296485901, -0.7333939671516418)]578.89794921875
69280 [(0.06244682893157005, 0.355421781539917, -0.2591097354888916), (-0.028475169092416763, 0.404507040977478, -0.5677681565284729), (-0.08085240423679352, 0.43161001801490784, -0.7357827425003052)]578.90625
69282 [(0.05778490751981735, 0.35031598806381226, -0.26290902495384216), (-0.03058067336678505, 0.40069565176963806, -0.5722714066505432), (-0.08140648156404495, 0.4286162257194519, -0.7404481768608093)]578.9229125976562
69283 [(0.05514727532863617, 0.3474830090999603, -0.26487913727760315), (-0.03168725594878197, 0.3987407386302948, -0.5744490623474121), (-0.08178234100341797, 0.42715081572532654, -0.7429513335227966)]578.9312133789062
69285 [(0.04957868531346321, 0.3416042625904083, -0.2687586545944214), (-0.034100405871868134, 0.39489156007766724, -0.578743577003479), (-0.08266166597604752, 0.4245471954345703, -0.7473635077476501)]578.947998046875
69287 [(0.04345657303929329, 0.33549585938453674, -0.27221548557281494), (-0.036976952105760574, 0.39154350757598877, -0.5827344059944153), (-0.08364546298980713, 0.42258962988853455, -0.7517651915550232)]578.9645385742188
69289 [(0.036620814353227615, 0.3297242522239685, -0.275846391916275), (-0.04024975001811981, 0.38884609937667847, -0.5867064595222473), (-0.0848824605345726, 0.4213379919528961, -0.7558234930038452)]578.981201171875
69290 [(0.03299429267644882, 0.3267437815666199, -0.2776881754398346), (-0.04208679497241974, 0.387611985206604, -0.5885835289955139), (-0.0859292671084404, 0.42112573981285095, -0.757871150970459)]578.9896240234375
69292 [(0.02545747347176075, 0.32078707218170166, -0.281694620847702), (-0.046437155455350876, 0.3857841193675995, -0.5923185348510742), (-0.08852257579565048, 0.421461284160614, -0.7616128325462341)]579.0062255859375
69294 [(0.017468934878706932, 0.3143245577812195, -0.28564828634262085), (-0.05165582150220871, 0.38478973507881165, -0.5958397388458252), (-0.09225551784038544, 0.4232100248336792, -0.7647843360900879)]579.02294921875
69296 [(0.00889506284147501, 0.3073388338088989, -0.2895567715167999), (-0.057754091918468475, 0.384558767080307, -0.5987905859947205), (-0.0969541072845459, 0.42651045322418213, -0.7671155333518982)]579.03955078125
69298 [(2.913733624154702e-06, 0.30025187134742737, -0.29353517293930054), (-0.06428278237581253, 0.38501495122909546, -0.6011800765991211), (-0.10240046679973602, 0.43128159642219543, -0.7687658667564392)]579.0562744140625
69300 [(-0.009411280043423176, 0.29332321882247925, -0.2969999313354492), (-0.07146673649549484, 0.3863776624202728, -0.6028960943222046), (-0.1083248034119606, 0.43693652749061584, -0.7694277167320251)]579.0730590820312
69302 [(-0.019275903701782227, 0.28674787282943726, -0.30038145184516907), (-0.07911643385887146, 0.3881347179412842, -0.6040593981742859), (-0.11460189521312714, 0.4430820941925049, -0.7693662047386169)]579.0896606445312
69304 [(-0.02921607345342636, 0.2804202735424042, -0.30319708585739136), (-0.08693503588438034, 0.3899703025817871, -0.6046112179756165), (-0.12153540551662445, 0.44934576749801636, -0.7685218453407288)]579.106201171875
69305 [(-0.03447745740413666, 0.27740755677223206, -0.3044959604740143), (-0.09102247655391693, 0.3909875750541687, -0.6045156717300415), (-0.12485708296298981, 0.45221731066703796, -0.767626941204071)]579.114501953125
69307 [(-0.04476052522659302, 0.2718232572078705, -0.3060762584209442), (-0.0991152971982956, 0.3928285837173462, -0.6037229299545288), (-0.1320842057466507, 0.4581124186515808, -0.7658748030662537)]579.13134765625
69309 [(-0.054911479353904724, 0.2663841247558594, -0.30748045444488525), (-0.10680045187473297, 0.3937837779521942, -0.6027244329452515), (-0.13858340680599213, 0.4628320038318634, -0.7632636427879333)]579.1480102539062
69311 [(-0.06539999693632126, 0.26205742359161377, -0.30731233954429626), (-0.11432667076587677, 0.39459124207496643, -0.6007145047187805), (-0.14457064867019653, 0.46654191613197327, -0.760306179523468)]579.16455078125
69313 [(-0.07598473131656647, 0.25836071372032166, -0.3060963451862335), (-0.12179253995418549, 0.395123690366745, -0.5980431437492371), (-0.15017880499362946, 0.4693295657634735, -0.7569407820701599)]579.1812133789062
69315 [(-0.08696598559617996, 0.25540995597839355, -0.30366188287734985), (-0.12923140823841095, 0.39485955238342285, -0.594839870929718), (-0.1560136079788208, 0.4714488089084625, -0.7530876994132996)]579.1981201171875
69317 [(-0.09750200062990189, 0.2526281774044037, -0.30087506771087646), (-0.1370324343442917, 0.39492908120155334, -0.5911470651626587), (-0.16224305331707, 0.47284257411956787, -0.7488216161727905)]579.2147216796875
69319 [(-0.10846427083015442, 0.2511415183544159, -0.29688912630081177), (-0.14506520330905914, 0.3946569263935089, -0.5869039297103882), (-0.16876953840255737, 0.47329166531562805, -0.7444765567779541)]579.2313232421875
69321 [(-0.11951351910829544, 0.2502465546131134, -0.29221311211586), (-0.1531495302915573, 0.3941706717014313, -0.5823260545730591), (-0.17554257810115814, 0.47297102212905884, -0.7400653958320618)]579.2479858398438
69322 [(-0.12496571242809296, 0.2500002086162567, -0.2896101772785187), (-0.1573023498058319, 0.39382022619247437, -0.5799239277839661), (-0.17886576056480408, 0.47252461314201355, -0.7378262877464294)]579.25634765625
69324 [(-0.13578763604164124, 0.2495642453432083, -0.2838703393936157), (-0.16558919847011566, 0.3929004669189453, -0.5747010707855225), (-0.18564720451831818, 0.47108224034309387, -0.7328095436096191)]579.273193359375
69326 [(-0.1465175300836563, 0.24909453094005585, -0.2779962420463562), (-0.1741211861371994, 0.3920269310474396, -0.5691319108009338), (-0.19294486939907074, 0.4698745310306549, -0.7275969982147217)]579.28955078125
69328 [(-0.1572146862745285, 0.24886669218540192, -0.27139243483543396), (-0.18283367156982422, 0.3909052610397339, -0.5634305477142334), (-0.20071102678775787, 0.46886470913887024, -0.7222231030464172)]579.3062744140625
69332 [(-0.1772143691778183, 0.24808025360107422, -0.2577338218688965), (-0.19959910213947296, 0.3879714608192444, -0.551217257976532), (-0.2158731371164322, 0.4639478921890259, -0.7109721302986145)]579.3396606445312
69335 [(-0.19191333651542664, 0.25012481212615967, -0.24562683701515198), (-0.21186605095863342, 0.38426563143730164, -0.5416717529296875), (-0.2266739457845688, 0.4571436941623688, -0.7030915021896362)]579.3646240234375
69338 [(-0.2067030668258667, 0.25594362616539, -0.2313256710767746), (-0.22414621710777283, 0.380157470703125, -0.5320793390274048), (-0.23740875720977783, 0.4474242627620697, -0.6960150599479675)]579.3895874023438
69341 [(-0.22093994915485382, 0.26412665843963623, -0.21680280566215515), (-0.23611755669116974, 0.3742031455039978, -0.5230094194412231), (-0.24777621030807495, 0.4342862069606781, -0.6897051930427551)]579.4146118164062
69343 [(-0.2300383299589157, 0.2714112102985382, -0.2068801075220108), (-0.24378198385238647, 0.37010297179222107, -0.517203152179718), (-0.25478678941726685, 0.4241017997264862, -0.6858096122741699)]579.4312744140625
69346 [(-0.24281369149684906, 0.28436270356178284, -0.19261451065540314), (-0.25557348132133484, 0.3636986315250397, -0.5084606409072876), (-0.2657904326915741, 0.40745508670806885, -0.6801832914352417)]579.4561157226562
69348 [(-0.2508443295955658, 0.2942441701889038, -0.18389949202537537), (-0.2632288336753845, 0.35972467064857483, -0.5029633045196533), (-0.27345702052116394, 0.39595115184783936, -0.67643141746521)]579.4727783203125
69350 [(-0.258744478225708, 0.3046470284461975, -0.17612652480602264), (-0.27103033661842346, 0.35573649406433105, -0.4974193572998047), (-0.2810230553150177, 0.3844512403011322, -0.6723180413246155)]579.489501953125
69352 [(-0.2661342918872833, 0.31485915184020996, -0.16854824125766754), (-0.27834996581077576, 0.35234329104423523, -0.492146372795105), (-0.2885047197341919, 0.37340304255485535, -0.6677963733673096)]579.506103515625
69354 [(-0.27274787425994873, 0.32450470328330994, -0.1619320511817932), (-0.28537580370903015, 0.34924590587615967, -0.4866617023944855), (-0.2956671118736267, 0.3636113405227661, -0.6630529165267944)]579.5227661132812
69356 [(-0.27855414152145386, 0.3332699239253998, -0.1562959998846054), (-0.29211974143981934, 0.34672674536705017, -0.48149406909942627), (-0.3027917742729187, 0.355076402425766, -0.658215343952179)]579.5394897460938
69358 [(-0.28341901302337646, 0.34137746691703796, -0.15128237009048462), (-0.298301637172699, 0.3449835181236267, -0.4765856862068176), (-0.30965450406074524, 0.3478069007396698, -0.6532464623451233)]579.55615234375
69360 [(-0.28771358728408813, 0.34907421469688416, -0.14649233222007751), (-0.30377277731895447, 0.34370025992393494, -0.4717442989349365), (-0.3160846531391144, 0.3416675925254822, -0.6482167840003967)]579.5728149414062
69362 [(-0.29099544882774353, 0.3564528226852417, -0.14189408719539642), (-0.30848199129104614, 0.3430425524711609, -0.4670552909374237), (-0.32146862149238586, 0.33654552698135376, -0.6433549523353577)]579.5895385742188
69364 [(-0.29352638125419617, 0.3634432256221771, -0.13780701160430908), (-0.3123530149459839, 0.3427892327308655, -0.4625069797039032), (-0.325844943523407, 0.33228060603141785, -0.6385350823402405)]579.6062622070312
69368 [(-0.2953365445137024, 0.37780171632766724, -0.13090594112873077), (-0.31647810339927673, 0.34374234080314636, -0.4542462229728699), (-0.3312070369720459, 0.3258644640445709, -0.6298203468322754)]579.6395874023438
69370 [(-0.2949703633785248, 0.38585421442985535, -0.12802654504776), (-0.3165759742259979, 0.34494414925575256, -0.45041948556900024), (-0.33157607913017273, 0.3232710659503937, -0.6257078051567078)]579.6563110351562
69371 [(-0.29450178146362305, 0.3899414539337158, -0.12667465209960938), (-0.31602388620376587, 0.34575873613357544, -0.4486747682094574), (-0.33116185665130615, 0.32244962453842163, -0.6236984729766846)]579.6647338867188
69373 [(-0.29269489645957947, 0.39823299646377563, -0.12423989176750183), (-0.3141925632953644, 0.34800398349761963, -0.44540536403656006), (-0.3291406035423279, 0.3212558627128601, -0.6197957396507263)]579.6813354492188
69375 [(-0.290027916431427, 0.40672388672828674, -0.1220645010471344), (-0.31087180972099304, 0.3507586419582367, -0.4421762228012085), (-0.3255317807197571, 0.3211044669151306, -0.6162132620811462)]579.6980590820312
69377 [(-0.2861987054347992, 0.4154372215270996, -0.12026183307170868), (-0.3063526749610901, 0.3542327284812927, -0.4394555985927582), (-0.32068967819213867, 0.32184073328971863, -0.6130257844924927)]579.7145385742188
69380 [(-0.2790539562702179, 0.42863893508911133, -0.11825655400753021), (-0.29731637239456177, 0.3605180084705353, -0.436219722032547), (-0.31068113446235657, 0.3243536651134491, -0.6090895533561707)]579.7396240234375
69382 [(-0.27322161197662354, 0.43761616945266724, -0.11735600233078003), (-0.29006168246269226, 0.3654865324497223, -0.43444404006004333), (-0.302671879529953, 0.32722359895706177, -0.6068522930145264)]579.7562255859375
69384 [(-0.26673415303230286, 0.44720545411109924, -0.11696228384971619), (-0.2820085883140564, 0.3710787892341614, -0.43324512243270874), (-0.2936827838420868, 0.3307097256183624, -0.6051945090293884)]579.7728881835938
69385 [(-0.26329702138900757, 0.45254409313201904, -0.11704134941101074), (-0.2776772081851959, 0.37405925989151, -0.432836651802063), (-0.28888994455337524, 0.3324476480484009, -0.604506254196167)]579.7811889648438
69386 [(-0.25978752970695496, 0.4580705761909485, -0.11729054152965546), (-0.2731819450855255, 0.377150297164917, -0.43247202038764954), (-0.2837960720062256, 0.3341582715511322, -0.603926420211792)]579.7896728515625
69388 [(-0.25279974937438965, 0.47020694613456726, -0.11826625466346741), (-0.2638351619243622, 0.38363173604011536, -0.4321771264076233), (-0.2728568911552429, 0.33745521306991577, -0.6027074456214905)]579.8062133789062
69390 [(-0.24587056040763855, 0.48372331261634827, -0.12015309929847717), (-0.2537432610988617, 0.3904855251312256, -0.4324377179145813), (-0.2611694931983948, 0.34062835574150085, -0.601886510848999)]579.822998046875
69392 [(-0.2387269139289856, 0.4974628984928131, -0.12274042516946793), (-0.24312862753868103, 0.39787915349006653, -0.43295973539352417), (-0.24889954924583435, 0.3444347381591797, -0.6013661026954651)]579.839599609375
69394 [(-0.23113897442817688, 0.5103151202201843, -0.12569046020507812), (-0.23228850960731506, 0.40591561794281006, -0.43415477871894836), (-0.2363661676645279, 0.3496686816215515, -0.6016145348548889)]579.856201171875
69396 [(-0.2222660332918167, 0.5213953852653503, -0.1284102201461792), (-0.22117267549037933, 0.4144609272480011, -0.43610846996307373), (-0.22394105792045593, 0.35674846172332764, -0.6029822826385498)]579.8729248046875
69398 [(-0.21183210611343384, 0.5303043723106384, -0.13105717301368713), (-0.20991118252277374, 0.42328494787216187, -0.4387767016887665), (-0.21214869618415833, 0.3655242919921875, -0.605811595916748)]579.8895874023438
69399 [(-0.20601017773151398, 0.5340193510055542, -0.13261061906814575), (-0.20428426563739777, 0.4277504086494446, -0.4404028356075287), (-0.20648209750652313, 0.37042236328125, -0.6075421571731567)]579.89794921875
69401 [(-0.19365675747394562, 0.5403514504432678, -0.1356026977300644), (-0.1927720308303833, 0.43694040179252625, -0.4445152282714844), (-0.1955944299697876, 0.3812243640422821, -0.6121860146522522)]579.9146118164062
69403 [(-0.18038661777973175, 0.5457324981689453, -0.13889570534229279), (-0.18122795224189758, 0.44637998938560486, -0.4491337239742279), (-0.18497055768966675, 0.3926874101161957, -0.6176130771636963)]579.931396484375
69405 [(-0.16674090921878815, 0.5507585406303406, -0.14267529547214508), (-0.16950173676013947, 0.4556604325771332, -0.4541071057319641), (-0.17419804632663727, 0.4043821692466736, -0.6235142946243286)]579.947998046875
69406 [(-0.16001488268375397, 0.5531941056251526, -0.14465990662574768), (-0.1635291576385498, 0.4603102505207062, -0.4567278325557709), (-0.16870984435081482, 0.4100815951824188, -0.6264898777008057)]579.9561767578125
69408 [(-0.14639708399772644, 0.5580172538757324, -0.14881713688373566), (-0.15120790898799896, 0.46936628222465515, -0.46222591400146484), (-0.1571655124425888, 0.421133816242218, -0.6326669454574585)]579.9727783203125
69410 [(-0.13247868418693542, 0.5629976391792297, -0.1536274403333664), (-0.13863635063171387, 0.4780160188674927, -0.46817535161972046), (-0.1451251357793808, 0.4318850040435791, -0.6391971111297607)]579.989501953125
69413 [(-0.1114998459815979, 0.5706675052642822, -0.16211508214473724), (-0.119313545525074, 0.4908459186553955, -0.47778505086898804), (-0.126764714717865, 0.4474533796310425, -0.6495454907417297)]580.0145263671875
69414 [(-0.10447561740875244, 0.5734413266181946, -0.16516539454460144), (-0.1128118634223938, 0.4949606657028198, -0.48128655552864075), (-0.12051346153020859, 0.45239612460136414, -0.6530624032020569)]580.0227661132812
69415 [(-0.09749804437160492, 0.5762970447540283, -0.16847985982894897), (-0.1062534749507904, 0.4989843964576721, -0.4848662316799164), (-0.11424567550420761, 0.4570504128932953, -0.6568126678466797)]580.03125
69417 [(-0.08378887921571732, 0.5827427506446838, -0.1755286455154419), (-0.09297065436840057, 0.5068576335906982, -0.49222198128700256), (-0.10107159614562988, 0.4656516909599304, -0.6642811298370361)]580.0479125976562
69419 [(-0.07062403857707977, 0.5904213190078735, -0.18299490213394165), (-0.07926322519779205, 0.5143687129020691, -0.49963515996932983), (-0.08696291595697403, 0.47301074862480164, -0.6717222929000854)]580.064453125
69420 [(-0.06417407095432281, 0.5946086049079895, -0.18685324490070343), (-0.07225213199853897, 0.5179388523101807, -0.5033298134803772), (-0.07958243787288666, 0.4762478768825531, -0.6754035353660583)]580.0728759765625
69422 [(-0.051779333502054214, 0.6037827134132385, -0.195193812251091), (-0.05800073593854904, 0.5248734951019287, -0.5111371874809265), (-0.06443056464195251, 0.48197656869888306, -0.6828233599662781)]580.089599609375
